id,date,venue,city,country,latitude,longitude,tour,setlist
3ba710bc,13-07-2023,Sportpaleis,Merksem,Belgium,51.25,4.45,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
1ba72500,11-07-2023,Ziggo Dome,Amsterdam,Netherlands,52.373,4.9,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3ba7c804,08-07-2023,The O2 Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
5ba7d750,07-07-2023,The O2 Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
6ba7f61a,04-07-2023,Utilita Arena Birmingham,Birmingham,United Kingdom,52.4666667,-1.9166667,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape)<br>"
6ba7fe72,03-07-2023,Motorpoint Arena,Nottingham,United Kingdom,52.9536023000285,-1.15047454833984,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3ba79c40,30-06-2023,AO Arena,Manchester,United Kingdom,53.4809464283615,-2.23743438720703,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
7ba7b600,28-06-2023,First Direct Arena,Leeds,United Kingdom,51.2333333,0.6166667,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
1ba64998,26-06-2023,The OVO Hydro,Glasgow,United Kingdom,55.8333333,-4.25,The Future Past,"Doctor Doctor (from tape)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape)<br>"
7ba666dc,24-06-2023,3Arena,Dublin,Ireland,53.3330556,-6.2488889,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
13a67df5,21-06-2023,ZAG-Arena,Hanover,Germany,52.3705162650448,9.73322153091431,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3a6117b,19-06-2023,Hallenstadion,Zurich,Switzerland,47.3666667,8.55,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
2ba62cbe,17-06-2023,Val de Moine,Clisson,France,47.083,-1.283,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
ba6c572,14-06-2023,TAURON Arena Kraków,Kraków,Poland,50.0833333,19.9166667,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
23a6d04b,13-06-2023,TAURON Arena Kraków,Kraków,Poland,50.0833333,19.9166667,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
2ba6e406,11-06-2023,QUARTERBACK Immobilien ARENA,Leipzig,Germany,51.33962,12.371292,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
53a683dd,09-06-2023,Norje Havsbad,Norje,Sweden,56.1166667,14.6666667,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
7ba69684,07-06-2023,Koengen,Bergen,Norway,60.3931603404213,5.3242814540863,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
13a6b149,04-06-2023,Nokia Arena,Tampere,Finland,61.499,23.787,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Happy Birthday to You (Mildred J. Hill & Patty Hill cover)<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>"
3ba6bc98,03-06-2023,Nokia Arena,Tampere,Finland,61.499,23.787,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33b95881,31-05-2023,O2 arena,Prague,Czechia,50.0878367932108,14.4241322001241,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3bb95c70,30-05-2023,O2 arena,Prague,Czechia,50.0878367932108,14.4241322001241,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33b97885,28-05-2023,Arena Stožice,Ljubljana,Slovenia,46.0552778,14.5144444,The Future Past,"Doctor Doctor (from tape, UFO song)<br>Blade Runner (End Titles) (from tape, Vangelis song)<br>Caught Somewhere in Time<br>Stranger in a Strange Land<br>The Writing on the Wall<br>Days of Future Past<br>The Time Machine<br>The Prisoner<br>Death of the Celts<br>Can I Play With Madness<br>Heaven Can Wait<br>Alexander the Great<br>Fear of the Dark<br>Iron Maiden<br>Hell on Earth<br><b>Encore 1:</b><br>The Trooper<br>Wasted Years<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
23be88f3,27-10-2022,Amalie Arena,"Tampa, FL",United States,27.9475216,-82.4584279,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
33be9c0d,25-10-2022,Greensboro Coliseum,"Greensboro, NC",United States,36.0726355,-79.7919754,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
2bbeb026,23-10-2022,Capital One Arena,"Washington, DC",United States,38.895,-77.036,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
bb145a2,21-10-2022,Prudential Center,"Newark, NJ",United States,40.735657,-74.1723667,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4bb15b96,19-10-2022,UBS Arena,"Elmont, NY",United States,40.700936,-73.712909,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
4bb16fae,17-10-2022,DCU Center,"Worcester, MA",United States,42.2625932,-71.8022934,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
63b102ab,15-10-2022,Canadian Tire Centre,Ottawa,Canada,45.4209405046496,-75.6902861595154,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
5bb11b6c,12-10-2022,FirstOntario Centre,Hamilton,Canada,43.233408354,-79.949639869,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>"
13b12105,11-10-2022,Scotiabank Arena,Toronto,Canada,43.700113788,-79.416304194,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>"
63b13aef,09-10-2022,Little Caesars Arena,"Detroit, MI",United States,42.331427,-83.0457538,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3bb1c838,07-10-2022,Nationwide Arena,"Columbus, OH",United States,39.9611755,-82.9987942,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
3b1dde3,05-10-2022,United Center,"Chicago, IL",United States,41.850033,-87.6500523,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
53b1f301,03-10-2022,Denny Sanford Premier Center,"Sioux Falls, SD",United States,43.5499749,-96.700327,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape, Monty Python song)<br>"
43b18bd7,30-09-2022,Spokane Arena,"Spokane, WA",United States,47.6587803,-117.4260466,Legacy of the Beast,"Transylvania (from tape)<br>Doctor Doctor (from tape, UFO song)<br>Senjutsu<br>Stratego<br>The Writing on the Wall<br>Revelations<br>Blood Brothers<br>Sign of the Cross<br>Flight of Icarus<br>Fear of the Dark<br>Hallowed Be Thy Name<br>The Number of the Beast<br>Iron Maiden<br>The Trooper<br><b>Encore 1:</b><br>The Clansman<br>Run to the Hills<br>Churchill's Speech (from tape)<br><b>Encore 2:</b><br>Aces High<br>Always Look on the Bright Side of Life (from tape)<br>"
